Conj1					《「から」：根拠・理由用法の「から」：前件の含意》		yes	"conjunction, kara"	entailment	行動や判断の理由や根拠を表す用法。	ここは危ないから、入ってはいけません。	ここは危ない。
Conj398					《「ため」：目的用法の「ため」：「～するように」への言い換え》		unacceptable	"conjunction, tame"			明日までに東京に帰るため、今日出発することにした。	明日までに東京に帰るように、今日出発することにした。
Conj399					《「ため」：目的用法の「ため」：「～するように」への言い換え》		unacceptable	"conjunction, tame"			レポートを提出するため、大学へ行った。	レポートを提出するように、大学へ行った。
Conj400					《「ため」：目的用法の「ため」：「～するように」への言い換え》		unacceptable	"conjunction, tame"			辛い過去を忘れるため、花子は酒に溺れた。	辛い過去を忘れるように、花子は酒に溺れた。
Conj401					《「ため」：目的用法の「ため」：「～できるように」「～なるように」への言い換え》		yes	"conjunction, tame"	entailment		試験で良い点を取るため、勉強を頑張っている。	試験で良い点を取れるように、勉強を頑張っている。
Conj402					《「ため」：目的用法の「ため」：「～できるように」「～なるように」への言い換え》		yes	"conjunction, tame"	entailment		社員が意見を言いやすくするため、ランチミーティングを企画した。	社員が意見を言いやすくなるように、ランチミーティングを企画した。
Conj403					《「ため」：目的用法の「ため」：「～できるように」「～なるように」への言い換え》		yes	"conjunction, tame"	entailment		明日までに東京に帰るため、今日出発することにした。	明日までに東京に帰れるように、今日出発することにした。
Conj404					《「ため」：目的用法の「ため」：「～できるように」「～なるように」への言い換え》		yes	"conjunction, tame"	entailment		レポートを提出するため、大学へ行った。	レポートを提出できるように、大学へ行った。
Conj405					《「ため」：目的用法の「ため」：「～できるように」「～なるように」への言い換え》		yes	"conjunction, tame"	entailment		辛い過去を忘れるため、花子は酒に溺れた。	辛い過去を忘れられるように、花子は酒に溺れた。
Conj406					《「ため」：目的用法の「ため」：「～しに」への言い換え》		unacceptable	"conjunction, tame"			試験で良い点を取るため、勉強を頑張っている。	試験で良い点を取りに、勉強を頑張っている。
Conj407					《「ため」：目的用法の「ため」：「～しに」への言い換え》		unacceptable	"conjunction, tame"			社員が意見を言いやすくするため、ランチミーティングを企画した。	社員が意見を言いやすくしに、ランチミーティングを企画した。
Conj408					《「ため」：目的用法の「ため」：「～しに」への言い換え》		unacceptable	"conjunction, tame"			明日までに東京に帰るため、今日出発することにした。	明日までに東京に帰りに、今日出発することにした。
Conj409					《「ため」：目的用法の「ため」：「～しに」への言い換え》		yes	"conjunction, tame"	entailment		レポートを提出するため、大学へ行った。	レポートを提出しに、大学へ行った。
Conj410					《「ため」：目的用法の「ため」：「～しに」への言い換え》		unacceptable	"conjunction, tame"			辛い過去を忘れるため、花子は酒に溺れた。	辛い過去を忘れに、花子は酒に溺れた。
Conj411					《「ために」：根拠・理由用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment	行動や判断の理由や根拠を表す用法。	今の家が狭いために、引越しを考えている。	今の家が狭い。
Conj412					《「ために」：根拠・理由用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かった。
Conj413					《「ために」：根拠・理由用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われた。
Conj414					《「ために」：根拠・理由用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていた。
Conj415					《「ために」：根拠・理由用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かった。
Conj416					《「ために」：根拠・理由用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		今の家が狭いために、引越しを考えている。	引越しを考えている。
Conj417					《「ために」：根拠・理由用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	志望校を変更した。
Conj418					《「ために」：根拠・理由用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	ジムに通い始めた。
Conj419					《「ために」：根拠・理由用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	プロになれず落胆した。
Conj420					《「ために」：根拠・理由用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	今月は節約している。
Conj421					《「ために」：根拠・理由用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		今の家が狭いために、引越しを考えている。	今の家が狭いから、引越しを考えている。
Conj422					《「ために」：根拠・理由用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったから、志望校を変更した。
Conj423					《「ために」：根拠・理由用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたから、ジムに通い始めた。
Conj424					《「ために」：根拠・理由用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたから、プロになれず落胆した。
Conj425					《「ために」：根拠・理由用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったから、今月は節約している。
Conj426					《「ために」：根拠・理由用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2001）。	今の家が狭いために、引越しを考えている。	今の家が狭いのだから、引越しを考えている。
Conj427					《「ために」：根拠・理由用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2002）。	花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったのだから、志望校を変更した。
Conj428					《「ために」：根拠・理由用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2003）。	医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたのだから、ジムに通い始めた。
Conj429					《「ために」：根拠・理由用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2004）。	太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたのだから、プロになれず落胆した。
Conj430					《「ために」：根拠・理由用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2005）。	先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったのだから、今月は節約している。
Conj431					《「ために」：根拠・理由用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		今の家が狭いために、引越しを考えている。	今の家が狭いので、引越しを考えている。
Conj432					《「ために」：根拠・理由用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったので、志望校を変更した。
Conj433					《「ために」：根拠・理由用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたので、ジムに通い始めた。
Conj434					《「ために」：根拠・理由用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたので、プロになれず落胆した。
Conj435					《「ために」：根拠・理由用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったので、今月は節約している。
Conj436					《「ために」：根拠・理由用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		今の家が狭いために、引越しを考えている。	今の家が狭いため、引越しを考えている。
Conj437					《「ために」：根拠・理由用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったため、志望校を変更した。
Conj438					《「ために」：根拠・理由用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたため、ジムに通い始めた。
Conj439					《「ために」：根拠・理由用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたため、プロになれず落胆した。
Conj440					《「ために」：根拠・理由用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったため、今月は節約している。
Conj441					《「ために」：根拠・理由用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		今の家が狭いために、引越しを考えている。	今の家が狭いがゆえに、引越しを考えている。
Conj442					《「ために」：根拠・理由用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったがゆえに、志望校を変更した。
Conj443					《「ために」：根拠・理由用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたがゆえに、ジムに通い始めた。
Conj444					《「ために」：根拠・理由用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたがゆえに、プロになれず落胆した。
Conj445					《「ために」：根拠・理由用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったがゆえに、今月は節約している。
Conj446					《「ために」：根拠・理由用法の「ために」：「せいで」への言い換え》		weakacceptable	"conjunction, tameni"			今の家が狭いために、引越しを考えている。	今の家が狭いせいで、引越しを考えている。
Conj447					《「ために」：根拠・理由用法の「ために」：「せいで」への言い換え》		weakacceptable	"conjunction, tameni"			花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったせいで、志望校を変更した。
Conj448					《「ために」：根拠・理由用法の「ために」：「せいで」への言い換え》		unacceptable	"conjunction, tameni"			医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたせいで、ジムに通い始めた。
Conj449					《「ために」：根拠・理由用法の「ために」：「せいで」への言い換え》		unacceptable	"conjunction, tameni"			太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたせいで、プロになれず落胆した。
Conj450					《「ために」：根拠・理由用法の「ために」：「せいで」への言い換え》		weakacceptable	"conjunction, tameni"			先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったせいで、今月は節約している。
Conj451					《「ために」：根拠・理由用法の「ために」：「おかげで」への言い換え》		unacceptable	"conjunction, tameni"			今の家が狭いために、引越しを考えている。	今の家が狭いおかげで、引越しを考えている。
Conj452					《「ために」：根拠・理由用法の「ために」：「おかげで」への言い換え》		unacceptable	"conjunction, tameni"			花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったおかげで、志望校を変更した。
Conj453					《「ために」：根拠・理由用法の「ために」：「おかげで」への言い換え》		weakacceptable	"conjunction, tameni"			医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたおかげで、ジムに通い始めた。
Conj454					《「ために」：根拠・理由用法の「ために」：「おかげで」への言い換え》		unacceptable	"conjunction, tameni"			太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたおかげで、プロになれず落胆した。
Conj455					《「ために」：根拠・理由用法の「ために」：「おかげで」への言い換え》		unacceptable	"conjunction, tameni"			先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったおかげで、今月は節約している。
Conj456					《「ために」：根拠・理由用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			今の家が狭いために、引越しを考えている。	引越しを考えているのは、今の家が狭いためにだ。
Conj457					《「ために」：根拠・理由用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			花子は模擬試験の成績が悪かったために、志望校を変更した。	花子が志望校を変更したのは、模擬試験の成績が悪かったためにだ。
Conj458					《「ために」：根拠・理由用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			医者に運動不足だと言われたために、ジムに通い始めた。	ジムに通い始めたのは、医者に運動不足だと言われたためにだ。
Conj459					《「ために」：根拠・理由用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎がプロになれず落胆したのは、野球に人生を賭けていたためにだ。
Conj460					《「ために」：根拠・理由用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			先月の出費があまりにも多かったために、今月は節約している。	今月節約しているのは、先月の出費がまりにも多かったためにだ。
Conj461					《「ために」：根拠・理由用法の「ために」：「こそ」の追加不可》		unacceptable	"conjunction, tameni"			今の家が狭いために、引越しを考えている。	今の家が狭いためにこそ、引越しを考えている。
Conj462					《「ために」：根拠・理由用法の「ために」：「こそ」の追加不可》		unacceptable	"conjunction, tameni"			花子は模擬試験の成績が悪かったために、志望校を変更した。	花子は模擬試験の成績が悪かったためにこそ、志望校を変更した。
Conj463					《「ために」：根拠・理由用法の「ために」：「こそ」の追加不可》		unacceptable	"conjunction, tameni"			医者に運動不足だと言われたために、ジムに通い始めた。	医者に運動不足だと言われたためにこそ、ジムに通い始めた。
Conj464					《「ために」：根拠・理由用法の「ために」：「こそ」の追加不可》		unacceptable	"conjunction, tameni"			太郎は野球に人生を賭けていたために、プロになれず落胆した。	太郎は野球に人生を賭けていたためにこそ、プロになれず落胆した。
Conj465					《「ために」：根拠・理由用法の「ために」：「こそ」の追加不可》		unacceptable	"conjunction, tameni"			先月の出費があまりにも多かったために、今月は節約している。	先月の出費があまりにも多かったためにこそ、今月は節約している。
Conj466					《「ために」：原因結果用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	雨が降った。
Conj467					《「ために」：原因結果用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲み過ぎた。
Conj468					《「ために」：原因結果用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	需要が上がった。
Conj469					《「ために」：原因結果用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	暖かくなった。
Conj470					《「ために」：原因結果用法の「ために」：前件の含意》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをした。
Conj471					《「ために」：原因結果用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	地面が濡れている。
Conj472					《「ために」：原因結果用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	今朝は頭が痛い。
Conj473					《「ために」：原因結果用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	価格が上がった。
Conj474					《「ために」：原因結果用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	桜が咲き始めた。
Conj475					《「ために」：原因結果用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良いことが帰ってきた。
Conj476					《「ために」：原因結果用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	雨が降ったから、地面が濡れている。
Conj477					《「ために」：原因結果用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたから、今朝は頭が痛い。
Conj478					《「ために」：原因結果用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	需要が上がったから、価格が上がった。
Conj479					《「ために」：原因結果用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	暖かくなったから、桜が咲き始めた。
Conj480					《「ために」：原因結果用法の「ために」：「から」への言い換え》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをしたから、良いことが返ってきた。
Conj481					《「ために」：原因結果用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2001）。	雨が降ったために、地面が濡れている。	雨が降ったのだから、地面が濡れている。
Conj482					《「ために」：原因結果用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2002）。	昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたのだから、今朝は頭が痛い。
Conj483					《「ために」：原因結果用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2003）。	需要が上がったために、価格が上がった。	需要が上がったのだから、価格が上がった。
Conj484					《「ために」：原因結果用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2004）。	暖かくなったために、桜が咲き始めた。	暖かくなったのだから、桜が咲き始めた。
Conj485					《「ために」：原因結果用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"		「のだから」は後件に単純叙述文を取らないというモダリティ制約がある（蓮沼2005）。	良い行いをしたために、良いことが返ってきた。	良い行いをしたのだから、良いことが返ってきた。
Conj486					《「ために」：原因結果用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	雨が降ったので、地面が濡れている。
Conj487					《「ために」：原因結果用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたので、今朝は頭が痛い。
Conj488					《「ために」：原因結果用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	需要が上がったので、価格が上がった。
Conj489					《「ために」：原因結果用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	暖かくなったので、桜が咲き始めた。
Conj490					《「ために」：原因結果用法の「ために」：「ので」への言い換え》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをしたので、良いことが返ってきた。
Conj491					《「ために」：原因結果用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	雨が降ったため、地面が濡れている。
Conj492					《「ために」：原因結果用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたため、今朝は頭が痛い。
Conj493					《「ために」：原因結果用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	需要が上がったため、価格が上がった。
Conj494					《「ために」：原因結果用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	暖かくなったため、桜が咲き始めた。
Conj495					《「ために」：原因結果用法の「ために」：「ため」への言い換え》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをしたため、良いことが返ってきた。
Conj496					《「ために」：原因結果用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		雨が降ったために、地面が濡れている。	雨が降ったがゆえに、地面が濡れている。
Conj497					《「ために」：原因結果用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたがゆえに、今朝は頭が痛い。
Conj498					《「ために」：原因結果用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		需要が上がったために、価格が上がった。	需要が上がったがゆえに、価格が上がった。
Conj499					《「ために」：原因結果用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		暖かくなったために、桜が咲き始めた。	暖かくなったがゆえに、桜が咲き始めた。
Conj500					《「ために」：原因結果用法の「ために」：「がゆえに」への言い換え》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをしたがゆえに、良いことが返ってきた。
Conj501					《「ために」：原因結果用法の「ために」：「せいで」への言い換え》		unknown	"conjunction, tameni"			雨が降ったために、地面が濡れている。	雨が降ったせいで、地面が濡れている。
Conj502					《「ために」：原因結果用法の「ために」：「せいで」への言い換え》		yes	"conjunction, tameni"	entailment		昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたせいで、今朝は頭が痛い。
Conj503					《「ために」：原因結果用法の「ために」：「せいで」への言い換え》		unknown	"conjunction, tameni"			需要が上がったために、価格が上がった。	需要が上がったせいで、価格が上がった。
Conj504					《「ために」：原因結果用法の「ために」：「せいで」への言い換え》		unknown	"conjunction, tameni"			暖かくなったために、桜が咲き始めた。	暖かくなったせいで、桜が咲き始めた。
Conj505					《「ために」：原因結果用法の「ために」：「せいで」への言い換え》		unacceptable	"conjunction, tameni"			良い行いをしたために、良いことが返ってきた。	良い行いをしたせいで、良いことが返ってきた。
Conj506					《「ために」：原因結果用法の「ために」：「おかげで」への言い換え》		unknown	"conjunction, tameni"			雨が降ったために、地面が濡れている。	雨が降ったおかげで、地面が濡れている。
Conj507					《「ために」：原因結果用法の「ために」：「おかげで」への言い換え》		unacceptable	"conjunction, tameni"			昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたおかげで、今朝は頭が痛い。
Conj508					《「ために」：原因結果用法の「ために」：「おかげで」への言い換え》		unknown	"conjunction, tameni"			需要が上がったために、価格が上がった。	需要が上がったおかげで、価格が上がった。
Conj509					《「ために」：原因結果用法の「ために」：「おかげで」への言い換え》		unknown	"conjunction, tameni"			暖かくなったために、桜が咲き始めた。	暖かくなったおかげで、桜が咲き始めた。
Conj510					《「ために」：原因結果用法の「ために」：「おかげで」への言い換え》		yes	"conjunction, tameni"	entailment		良い行いをしたために、良いことが返ってきた。	良い行いをしたおかげで、良いことが返ってきた。
Conj511					《「ために」：原因結果用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			雨が降ったために、地面が濡れている。	地面が濡れているのは、雨が降ったためにだ。
Conj512					《「ために」：原因結果用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			昨夜飲みすぎたために、今朝は頭が痛い。	今朝頭が痛いのは、昨夜飲み過ぎたためにだ。
Conj513					《「ために」：原因結果用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			需要が上がったために、価格が上がった。	価格が上がったのは、需要が上がったためにだ。
Conj514					《「ために」：原因結果用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			暖かくなったために、桜が咲き始めた。	桜が咲き始めたのは、暖かくなったためにだ。
Conj515					《「ために」：原因結果用法の「ために」：分裂文への言い換え》		weakacceptable	"conjunction, tameni"			良い行いをしたために、良いことが返ってきた。	良いことが帰ってきたのは、良い行いをしたためにだ。
Conj516					《「ために」：原因結果用法の「ために」：「こそ」の追加は不可》		unacceptable	"conjunction, tameni"			雨が降ったために、地面が濡れている。	雨が降ったためにこそ、地面が濡れている。
Conj517					《「ために」：原因結果用法の「ために」：「こそ」の追加は不可》		unacceptable	"conjunction, tameni"			昨夜飲みすぎたために、今朝は頭が痛い。	昨夜飲みすぎたためにこそ、今朝は頭が痛い。
Conj518					《「ために」：原因結果用法の「ために」：「こそ」の追加は不可》		unacceptable	"conjunction, tameni"			需要が上がったために、価格が上がった。	需要が上がったためにこそ、価格が上がった。
Conj519					《「ために」：原因結果用法の「ために」：「こそ」の追加は不可》		unacceptable	"conjunction, tameni"			暖かくなったために、桜が咲き始めた。	暖かくなったためにこそ、桜が咲き始めた。
Conj520					《「ために」：原因結果用法の「ために」：「こそ」の追加は不可》		unacceptable	"conjunction, tameni"			良い行いをしたために、良いことが返ってきた。	良い行いをしたためにこそ、良いことが返ってきた。
Conj521					《「ために」：目的用法の「ために」：前件の含意》		unknown	"conjunction, tameni"			試験で良い点を取るために、勉強を頑張っている。	試験で良い点を取る。
Conj522					《「ために」：目的用法の「ために」：前件の含意》		unknown	"conjunction, tameni"			社員が意見を言いやすくするために、ランチミーティングを企画した。	社員が意見を言いやすくする。
Conj523					《「ために」：目的用法の「ために」：前件の含意》		unknown	"conjunction, tameni"			明日までに東京に帰るために、今日出発することにした。	明日までに東京に帰る。
Conj524					《「ために」：目的用法の「ために」：前件の含意》		unknown	"conjunction, tameni"			レポートを提出するために、大学へ行った。	レポートを提出する。
Conj525					《「ために」：目的用法の「ために」：前件の含意》		unknown	"conjunction, tameni"			辛い過去を忘れるために、花子は酒に溺れた。	花子は辛い過去を忘れる。
Conj526					《「ために」：目的用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		試験で良い点を取るために、勉強を頑張っている。	勉強を頑張っている。
Conj527					《「ために」：目的用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		社員が意見を言いやすくするために、ランチミーティングを企画した。	ランチミーティングを企画した。
Conj528					《「ために」：目的用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		明日までに東京に帰るために、今日出発することにした。	今日出発することにした。
Conj529					《「ために」：目的用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		レポートを提出するために、大学へ行った。	大学へ行った。
Conj530					《「ために」：目的用法の「ために」：後件の含意》		yes	"conjunction, tameni"	entailment		辛い過去を忘れるために、花子は酒に溺れた。	花子は酒に溺れた。
Conj531					《「ために」：目的用法の「ために」：「から」への言い換え》		unacceptable	"conjunction, tameni"			試験で良い点を取るために、勉強を頑張っている。	試験で良い点を取るから、勉強を頑張っている。
Conj532					《「ために」：目的用法の「ために」：「から」への言い換え》		unacceptable	"conjunction, tameni"			社員が意見を言いやすくするために、ランチミーティングを企画した。	社員が意見を言いやすくするから、ランチミーティングを企画した。
Conj533					《「ために」：目的用法の「ために」：「から」への言い換え》		weakacceptable	"conjunction, tameni"		「明日までに東京に帰るという理由で」とう読みなら微妙にacceptable	明日までに東京に帰るために、今日出発することにした。	明日までに東京に帰るから、今日出発することにした。
Conj534					《「ために」：目的用法の「ために」：「から」への言い換え》		weakacceptable	"conjunction, tameni"		「レポートを提出するという理由で」という読みで微妙にacceptable	レポートを提出するために、大学へ行った。	レポートを提出するから大学へ行った。
Conj535					《「ために」：目的用法の「ために」：「から」への言い換え》		weakacceptable	"conjunction, tameni"		「そうすれば辛い過去を忘れられるから」のような読みで微妙にacceptable	辛い過去を忘れるために、花子は酒に溺れた。	辛い過去を忘れるから、花子は酒に溺れた。
Conj536					《「ために」：目的用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"			試験で良い点を取るために、勉強を頑張っている。	試験で良い点を取るのだから、勉強を頑張っている。
Conj537					《「ために」：目的用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"			社員が意見を言いやすくするために、ランチミーティングを企画した。	社員が意見を言いやすくするのだから、ランチミーティングを企画した。
Conj538					《「ために」：目的用法の「ために」：「のだから」への言い換え》		unacceptable	"conjunction, tameni"			明日までに東京に帰るために、今日出発することにした。	明日までに東京に帰るのだから、今日出発することにした。
