Mod1					《「はず」：当然の帰結を表す「はず」：「はず」の付く命題内容の事実性》		yes	"modality, hazu"	entailment	当然の帰結を表す「はず」。帰結の内容は、語り手/書き手にとって既知である。高橋(1975)の「ナルホドソウイウワケダという道理のさとりを表す用法」	犯人はすでに海外に逃亡していた。	どうりで捕まらないはずだ。	犯人は捕まっていない。														
Mod372					《「みたいだ」：婉曲の「みたいだ」：「みたいだ」の削除》		yes	"modality, mitai"	entailment		花子はあのとおり、普通に出勤しているみたいです。	花子はあのとおり、普通に出勤しています。															
Mod373					《「みたいだ」：婉曲の「みたいだ」：「よう」への言い換え》		yes	"modality, mitai"	entailment		あ、十時になったみたいだね。	あ、十時になったようだね。															
Mod374					《「みたいだ」：婉曲の「みたいだ」：「よう」への言い換え》		yes	"modality, mitai"	entailment		あ、電車が来たみたいだ。	あ、電車が来たようだ。															
Mod375					《「みたいだ」：婉曲の「みたいだ」：「よう」への言い換え》		yes	"modality, mitai"	entailment		このスープ、飲んでみたけど、まだ熱いみたいだよ。	このスープ、飲んでみたけど、まだ熱いようだよ。															
Mod376					《「みたいだ」：婉曲の「みたいだ」：「よう」への言い換え》		yes	"modality, mitai"	entailment		駄目だ、俺、疲れてるみたいだ。	駄目だ、俺、疲れてるようだ。															
Mod377					《「みたいだ」：婉曲の「みたいだ」：「よう」への言い換え》		yes	"modality, mitai"	entailment		花子はあのとおり、普通に出勤しているみたいです。	花子はあのとおり、普通に出勤しているようです。															
Mod378					《「みたいだ」：婉曲の「みたいだ」：「らしい」への言い換えは不自然》		weakacceptable	"modality, mitai"			あ、十時になったみたいだね。	あ、十時になったらしいね。															
Mod379					《「みたいだ」：婉曲の「みたいだ」：「らしい」への言い換えは不自然》		weakacceptable	"modality, mitai"			あ、電車が来たみたいだ。	あ、電車が来たらしい。															
Mod380					《「みたいだ」：婉曲の「みたいだ」：「らしい」への言い換えは不自然》		weakacceptable	"modality, mitai"			このスープ、飲んでみたけど、まだ熱いみたいだよ。	このスープ、飲んでみたけど、まだ熱いらしいよ。															
Mod381					《「みたいだ」：婉曲の「みたいだ」：「らしい」への言い換えは不自然》		weakacceptable	"modality, mitai"			駄目だ、俺、疲れてるみたいだ。	駄目だ、俺、疲れてるらしい。															
Mod382					《「みたいだ」：婉曲の「みたいだ」：「らしい」への言い換えは不自然》		weakacceptable	"modality, mitai"			花子はあのとおり、普通に出勤しているみたいです。	花子はあのとおり、普通に出勤しているらしいです。															
Mod383					《「みたいだ」：証拠推量の「みたいだ」：「みたいだ」の削除は不自然》		unknown	"modality, mitai"			私が寝ている間に雨が降ったみたいだ。	私が寝ている間に雨が降った。															
Mod384					《「みたいだ」：証拠推量の「みたいだ」：「みたいだ」の削除は不自然》		weakacceptable	"modality, mitai"			新聞によると、あの事件の犯人が捕まったみたいだ。	新聞によると、あの事件の犯人が捕まった。															
Mod385					《「みたいだ」：証拠推量の「みたいだ」：「みたいだ」の削除は不自然》		weakacceptable	"modality, mitai"			太郎と花子が不仲なのは、どうも太郎の方に原因があるみたいだ。	太郎と花子が不仲なのは、どうも太郎の方に原因がある。															
Mod386					《「みたいだ」：証拠推量の「みたいだ」：「みたいだ」の削除は不自然》		weakacceptable	"modality, mitai"			噂では、あの店は質の悪い商品を高く売っているみたいだ。	噂では、あの店は質の悪い商品を高く売っている。															
Mod387					《「みたいだ」：証拠推量の「みたいだ」：「みたいだ」の削除は不自然》		weakacceptable	"modality, mitai"			どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったみたいだ。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまった。															
Mod388					《「みたいだ」：証拠推量の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"	entailment		私が寝ている間に雨が降ったみたいだ。	私が寝ている間に雨が降ったようだ。															
Mod389					《「みたいだ」：証拠推量の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"	entailment		新聞によると、あの事件の犯人が捕まったみたいだ。	新聞によると、あの事件の犯人が捕まったようだ。															
Mod390					《「みたいだ」：証拠推量の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"	entailment		太郎と花子が不仲なのは、どうも太郎の方に原因があるみたいだ。	太郎と花子が不仲なのは、どうも太郎の方に原因があるようだ。															
Mod391					《「みたいだ」：証拠推量の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"	entailment		噂では、あの店は質の悪い商品を高く売っているみたいだ。	噂では、あの店は質の悪い商品を高く売っているようだ。															
Mod392					《「みたいだ」：証拠推量の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"	entailment		どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったみたいだ。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったようだ。															
Mod393					《「みたいだ」：証拠推量の「みたいだ」：「らしい」への言い換え》		yes	"modality, mitai"	entailment		私が寝ている間に雨が降ったみたいだ。	私が寝ている間に雨が降ったらしい。															
Mod394					《「みたいだ」：証拠推量の「みたいだ」：「らしい」への言い換え》		yes	"modality, mitai"	entailment		新聞によると、あの事件の犯人が捕まったみたいだ。	新聞によると、あの事件の犯人が捕まったらしい。															
Mod395					《「みたいだ」：証拠推量の「みたいだ」：「らしい」への言い換え》		yes	"modality, mitai"	entailment		太郎と花子が不仲なのは、どうも太郎の方に原因があるみたいだ。	太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。															
Mod396					《「みたいだ」：証拠推量の「みたいだ」：「らしい」への言い換え》		yes	"modality, mitai"	entailment		噂では、あの店は質の悪い商品を高く売っているみたいだ。	噂では、あの店は質の悪い商品を高く売っているらしい。															
Mod397					《「みたいだ」：証拠推量の「みたいだ」：「らしい」への言い換え》		yes	"modality, mitai"	entailment		どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったみたいだ。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。															
Mod398					《「みたいだ」：比況の「みたいだ」：「みたいだ」の削除は不自然》		unacceptable	"modality, mitai"			花子の部下への注意の仕方は、まるで親が子供を叱り付けているみたいだ。	花子の部下への注意の仕方は、まるで親が子供を叱り付けている。															
Mod399					《「みたいだ」：比況の「みたいだ」：「みたいだ」の削除は不自然》		unacceptable	"modality, mitai"			太郎の顔は赤く、まるで酔っ払っているみたいだ。	太郎の顔は赤く、まるで酔っ払っている。															
Mod400					《「みたいだ」：比況の「みたいだ」：「みたいだ」の削除は不自然》		unknown	"modality, mitai"			あの夫婦を久しぶりに見たが、今だに新婚みたいだった。	あの夫婦を久しぶりに見たが、今だに新婚だった。															
Mod401					《「みたいだ」：比況の「みたいだ」：「みたいだ」の削除は不自然》		unacceptable	"modality, mitai"			花子はトップで走り続けており、あたかも疲れることを知らないみたいだ。	花子はトップで走り続けており、あたかも疲れることを知らない。															
Mod402					《「みたいだ」：比況の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"			花子の部下への注意の仕方は、まるで親が子供を叱り付けているみたいだ。	花子の部下への注意の仕方は、まるで親が子供を叱り付けているようだ。															
Mod403					《「みたいだ」：比況の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"			太郎の顔は赤く、まるで酔っ払っているみたいだ。	太郎の顔は赤く、まるで酔っ払っているようだ。															
Mod404					《「みたいだ」：比況の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"			あの夫婦を久しぶりに見たが、今だに新婚みたいだった。	あの夫婦を久しぶりに見たが、今だに新婚ようだった。															
Mod405					《「みたいだ」：比況の「みたいだ」：「ようだ」への言い換え》		yes	"modality, mitai"			花子はトップで走り続けており、あたかも疲れることを知らないみたいだ。	花子はトップで走り続けており、あたかも疲れることを知らないようだ。															
Mod406					《「みたいだ」：比況の「みたいだ」：「らしい」への言い換えは不可》		unacceptable	"modality, mitai"			花子の部下への注意の仕方は、まるで親が子供を叱り付けているみたいだ。	花子の部下への注意の仕方は、まるで親が子供を叱り付けているらしい。															
Mod407					《「みたいだ」：比況の「みたいだ」：「らしい」への言い換えは不可》		unacceptable	"modality, mitai"			太郎の顔は赤く、まるで酔っ払っているみたいだ。	太郎の顔は赤く、まるで酔っ払っているらしい。															
Mod408					《「みたいだ」：比況の「みたいだ」：「らしい」への言い換えは不可》		unacceptable	"modality, mitai"			あの夫婦を久しぶりに見たが、今だに新婚みたいだった。	あの夫婦を久しぶりに見たが、今だに新婚らしかった。															
Mod409					《「みたいだ」：比況の「みたいだ」：「らしい」への言い換えは不可》		unacceptable	"modality, mitai"			花子はトップで走り続けており、あたかも疲れることを知らないみたいだ。	花子はトップで走り続けており、あたかも疲れることを知らないらしい。															
Mod410					《「みたいだ」：比況の「みたいだ」：「かのみたいだ」への言い換え》		yes	"modality, mitai"			花子の部下への注意の仕方は、まるで親が子供を叱り付けているみたいだ。	花子の部下への注意の仕方は、まるで親が子供を叱り付けているかのみたいだ。															
Mod411					《「みたいだ」：比況の「みたいだ」：「かのみたいだ」への言い換え》		yes	"modality, mitai"			太郎の顔は赤く、まるで酔っ払っているみたいだ。	太郎の顔は赤く、まるで酔っ払っているかのみたいだ。															
Mod412					《「みたいだ」：比況の「みたいだ」：「かのみたいだ」への言い換え》		yes	"modality, mitai"			花子はトップで走り続けており、あたかも疲れることを知らないみたいだ。	花子はトップで走り続けており、あたかも疲れることを知らないかのみたいだ。															
Mod413					《「みたいだ」：比況の「みたいだ」：「みたいだ」の付く命題内容は偽》		no	"modality, mitai"	presupposition		花子はまるで男のみたいだ。	花子は男だ。															
Mod414					《「みたいだ」：比況の「みたいだ」：「みたいだ」の付く命題内容は偽》		no	"modality, mitai"	presupposition		太郎はまるで酔っ払っているみたいだ。	太郎は酔っ払っている。															
Mod415					《「みたいだ」：比況の「みたいだ」：「みたいだ」の付く命題内容は偽》		no	"modality, mitai"	presupposition		花子はあたかも疲れることを知らないみたいだ。	花子は疲れることを知らない。															
Mod416					《「みたいだ」：比況の「みたいだ」：「みたいだ」の付く命題内容は偽》		no	"modality, mitai"	presupposition		そのガラス細工は、本物のダイヤのみたいだった。	そのガラス細工は本物のダイヤだった。															
Mod417					《「みたいに」：事例からの抽象化を表す「みたいに」：「みたいに」の付く命題は真》		yes	"modality, mitaini"	entailment		両親が私に愛情を注いでくれたみたいに、私も自分の子供に愛情を注ぎたい。	両親は私に愛情を注いでくれた。															
Mod418					《「みたいに」：事例からの抽象化を表す「みたいに」：「みたいに」の付く命題は真》		yes	"modality, mitaini"	entailment		今あなたが不満を感じているみたいに、かつて私も世の中に対して不満を感じていた。	今あなたは不満を感じている。															
Mod419					《「みたいに」：事例からの抽象化を表す「みたいに」：「～（の）と同じように」への言い換え》		yes	"modality, mitaini"	entailment		両親が私にしてくれたみたいに、私も自分の子供に愛情を注ぎたい。	両親が私にしてくれたのと同じように、私も自分の子供に愛情を注ぎたい。															
Mod420					《「みたいに」：事例からの抽象化を表す「みたいに」：「～（の）と同じように」への言い換え》		yes	"modality, mitaini"	entailment		太郎は花子みたいに上手に体操ができない。	太郎は花子と同じように上手に体操ができない。															
Mod421					《「みたいに」：事例からの抽象化を表す「みたいに」：「～（の）と同じように」への言い換え》		yes	"modality, mitaini"	entailment		日本もアメリカみたいに広く移民を受け入れるべきだ。	日本もアメリカと同じように広く移民を受け入れるべきだ。															
Mod422					《「みたいに」：事例からの抽象化を表す「みたいに」：「～（の）と同じように」への言い換え》		yes	"modality, mitaini"	entailment		今あなたが感じているみたいに、かつて私も世の中に対して不満を感じていた。	今あなたが感じているのと同じように、かつて私も世の中に対して不満を感じていた。															
Mod423					《「みたいに」：事例からの抽象化を表す「みたいに」：「ように」への言い換え》		yes	"modality, mitaini"	entailment		両親が私にしてくれたみたいに、私も自分の子供に愛情を注ぎたい。	両親が私にしてくれたように、私も自分の子供に愛情を注ぎたい。															
Mod424					《「みたいに」：事例からの抽象化を表す「みたいに」：「ように」への言い換え》		yes	"modality, mitaini"	entailment		太郎は花子のみたいに上手に体操ができない。	太郎は花子のように上手に体操ができない。															
Mod425					《「みたいに」：事例からの抽象化を表す「みたいに」：「ように」への言い換え》		yes	"modality, mitaini"	entailment		日本もアメリカのみたいに広く移民を受け入れるべきだ。	日本もアメリカのように広く移民を受け入れるべきだ。															
Mod426					《「みたいに」：事例からの抽象化を表す「みたいに」：「ように」への言い換え》		yes	"modality, mitaini"	entailment		今あなたが感じているみたいに、かつて私も世の中に対して不満を感じていた。	今あなたが感じているように、かつて私も世の中に対して不満を感じていた。															
Mod427					《「みたいに」：代表的な命題を提示する「みたいに」：「というふうに」への言い換え》		yes	"modality, mitaini"	entailment		「太郎はプロに行っても通用する」みたいに言われているが、実際は厳しいと思う。	「太郎はプロに行っても通用する」というふうに言われているが、実際は厳しいと思う。															
Mod428					《「みたいに」：代表的な命題を提示する「みたいに」：「というふうに」への言い換え》		yes	"modality, mitaini"	entailment		イベントの会場には「これに感動しない人はおかしい」みたいな雰囲気があって、とても居づらかった。	イベントの会場には「これに感動しない人はおかしい」というふうな雰囲気があって、とても居づらかった。															
Mod429					《「みたいに」：代表的な命題を提示する「みたいに」：「というふうに」への言い換え》		yes	"modality, mitaini"	entailment		花子の「私、かわいいでしょ？」みたいな態度に、太郎はイライラした。	花子の「私、かわいいでしょ？」というふうな態度に、太郎はイライラした。															
Mod430					《「みたいに」：代表的な命題を提示する「みたいに」：「というふうに」への言い換え》		yes	"modality, mitaini"	entailment		あの映画については「あんなトリックはありえない」みたいな意見があるが、私はああいうのもありだと思う。	あの映画については「あんなトリックはありえない」というふうな意見があるが、私はああいうのもありだと思う。															
Mod431					《「みたいに」：代表的な命題を提示する「みたいに」：「というふうに」への言い換え》		yes	"modality, mitaini"	entailment		太郎は家事を一切手伝わないが、周囲には「自分は夫の鏡だ」みたいに言っている。	太郎は家事を一切手伝わないが、周囲には「自分は夫の鏡だ」というふうに言っている。															
Mod432					《「みたいに」：代表的な命題を提示する「みたいに」：「ように」への言い換え》		weakacceptable	"modality, mitaini"			「太郎はプロに行っても通用する」みたいに言われているが、実際は厳しいと思う。	「太郎はプロに行っても通用する」ように言われているが、実際は厳しいと思う。															
Mod433					《「みたいに」：代表的な命題を提示する「みたいに」：「ように」への言い換え》		weakacceptable	"modality, mitaini"			イベントの会場には「これに感動しない人はおかしい」みたいな雰囲気があって、とても居づらかった。	イベントの会場には「これに感動しない人はおかしい」のような雰囲気があって、とても居づらかった。															
Mod434					《「みたいに」：代表的な命題を提示する「みたいに」：「ように」への言い換え》		weakacceptable	"modality, mitaini"			花子の「私、かわいいでしょ？」みたいな態度に、太郎はイライラした。	花子の「私、かわいいでしょ？」のような態度に、太郎はイライラした。															
Mod435					《「みたいに」：代表的な命題を提示する「みたいに」：「ように」への言い換え》		weakacceptable	"modality, mitaini"			あの映画については「あんなトリックはありえない」みたいな意見があるが、私はああいうのもありだと思う。	あの映画については「あんなトリックはありえない」のような意見があるが、私はああいうのもありだと思う。															
Mod436					《「みたいに」：代表的な命題を提示する「みたいに」：「ように」への言い換え》		weakacceptable	"modality, mitaini"			太郎は家事を一切手伝わないが、周囲には「自分は夫の鏡だ」みたいに言っている。	太郎は家事を一切手伝わないが、周囲には「自分は夫の鏡だ」のように言っている。															
Mod437					《「らしい」：証拠推量の「らしい」：「らしい」の削除は不自然》		unknown	"modality, rasii"			私が寝ている間に雨が降ったらしい。	私が寝ている間に雨が降った。															
Mod438					《「らしい」：証拠推量の「らしい」：「らしい」の削除は不自然》		unknown	"modality, rasii"			太郎の身なりから判断すると、彼は相当な金持ちらしい。	太郎の身なりから判断すると、彼は相当な金持ちだ。															
Mod439					《「らしい」：証拠推量の「らしい」：「らしい」の削除は不自然》		weakacceptable	"modality, rasii"			太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。	太郎と花子が不仲なのは、どうも太郎の方に原因がある。															
Mod440					《「らしい」：証拠推量の「らしい」：「らしい」の削除は不自然》		unknown	"modality, rasii"			あの店は質の悪い商品を高く売っているらしい。	あの店は質の悪い商品を高く売っている。															
Mod441					《「らしい」：証拠推量の「らしい」：「らしい」の削除は不自然》		weakacceptable	"modality, rasii"			どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまった。															
Mod442					《「らしい」：証拠推量の「らしい」：「みたいだ」への言い換え》		yes	"modality, rasii"	entailment		私が寝ている間に雨が降ったらしい。	私が寝ている間に雨が降ったみたいだ。															
Mod443					《「らしい」：証拠推量の「らしい」：「みたいだ」への言い換え》		yes	"modality, rasii"	entailment		太郎の身なりから判断すると、彼は相当な金持ちらしい。	太郎の身なりから判断すると、彼は相当な金持ちみたいだ。															
Mod444					《「らしい」：証拠推量の「らしい」：「みたいだ」への言い換え》		yes	"modality, rasii"	entailment		太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。	太郎と花子が不仲なのは、どうも太郎の方に原因があるみたいだ。															
Mod445					《「らしい」：証拠推量の「らしい」：「みたいだ」への言い換え》		yes	"modality, rasii"	entailment		あの店は質の悪い商品を高く売っているらしい。	あの店は質の悪い商品を高く売っているみたいだ。															
Mod446					《「らしい」：証拠推量の「らしい」：「みたいだ」への言い換え》		yes	"modality, rasii"	entailment		どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったみたいだ。															
Mod447					《「らしい」：証拠推量の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		私が寝ている間に雨が降ったらしい。	私が寝ている間に雨が降ったようだ。															
Mod448					《「らしい」：証拠推量の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		太郎の身なりから判断すると、彼は相当な金持ちらしい。	太郎の身なりから判断すると、彼は相当な金持ちのようだ。															
Mod449					《「らしい」：証拠推量の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。	太郎と花子が不仲なのは、どうも太郎の方に原因があるようだ。															
Mod450					《「らしい」：証拠推量の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		あの店は質の悪い商品を高く売っているらしい。	あの店は質の悪い商品を高く売っているようだ。															
Mod451					《「らしい」：証拠推量の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったようだ。															
Mod452					《「らしい」：証拠推量の「らしい」：「そうだ」への言い換え不可》		unacceptable	"modality, rasii"			どうやら私が寝ている間に雨が降ったらしい。	どうやら私が寝ている間に雨が降ったそうだ。															
Mod453					《「らしい」：証拠推量の「らしい」：「そうだ」への言い換え不可》		unacceptable	"modality, rasii"			太郎の身なりから判断すると、彼は相当な金持ちらしい。	太郎の身なりから判断すると、彼は相当な金持ちだそうだ。															
Mod454					《「らしい」：証拠推量の「らしい」：「そうだ」への言い換え不可》		unacceptable	"modality, rasii"			太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。	太郎と花子が不仲なのは、どうも太郎の方に原因があるそうだ。															
Mod455					《「らしい」：証拠推量の「らしい」：「そうだ」への言い換え不可》		unacceptable	"modality, rasii"			どうやらあの店は質の悪い商品を高く売っているらしい。	どうやらあの店は質の悪い商品を高く売っているそうだ。															
Mod456					《「らしい」：証拠推量の「らしい」：「そうだ」への言い換え不可》		unacceptable	"modality, rasii"			どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったそうだ。															
Mod457					《「らしい」：証拠推量の「らしい」：「という」への言い換え不可》		unacceptable	"modality, rasii"			どうやら私が寝ている間に雨が降ったらしい。	どうやら私が寝ている間に雨が降ったという。															
Mod458					《「らしい」：証拠推量の「らしい」：「という」への言い換え不可》		unacceptable	"modality, rasii"			太郎の身なりから判断すると、彼は相当な金持ちらしい。	太郎の身なりから判断すると、彼は相当な金持ちだという。															
Mod459					《「らしい」：証拠推量の「らしい」：「という」への言い換え不可》		unacceptable	"modality, rasii"			太郎と花子が不仲なのは、どうも太郎の方に原因があるらしい。	太郎と花子が不仲なのは、どうも太郎の方に原因があるという。															
Mod460					《「らしい」：証拠推量の「らしい」：「という」への言い換え不可》		unacceptable	"modality, rasii"			どうやらあの店は質の悪い商品を高く売っているらしい。	どうやらあの店は質の悪い商品を高く売っているという。															
Mod461					《「らしい」：証拠推量の「らしい」：「という」への言い換え不可》		unacceptable	"modality, rasii"			どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったらしい。	どうやら花子は、目的地とは反対方向へ向かう電車に乗ってしまったという。															
Mod462					《「らしい」：伝聞の「らしい」：「らしい」付く命題内容は真偽不明》		unknown	"modality, rasii"			新聞によると、あの事件の犯人が捕まったらしい。	あの事件の犯人が捕まった。															
Mod463					《「らしい」：伝聞の「らしい」：「らしい」付く命題内容は真偽不明》		unknown	"modality, rasii"			山田さんによると、明日の会議は中止になったらしい。	明日の会議は中止になった。															
Mod464					《「らしい」：伝聞の「らしい」：「らしい」付く命題内容は真偽不明》		unknown	"modality, rasii"			近所の人の話では、太郎はここしばらく姿を見せていないらしい。	太郎はここしばらく姿を見せていない。															
Mod465					《「らしい」：伝聞の「らしい」：「らしい」付く命題内容は真偽不明》		unknown	"modality, rasii"			同級生の話では、花子は相当なワルだったらしい。	花子は相当なワルだった。															
Mod466					《「らしい」：伝聞の「らしい」：「らしい」付く命題内容は真偽不明》		unknown	"modality, rasii"			天気予報によれば、明日は雪が降るらしい。	明日は雪が降る。															
Mod467					《「らしい」：伝聞の「らしい」：「そうだ」への言い換え》		yes	"modality, rasii"	entailment		新聞によると、あの事件の犯人が捕まったらしい。	新聞によると、あの事件の犯人が捕まったそうだ。															
Mod468					《「らしい」：伝聞の「らしい」：「そうだ」への言い換え》		yes	"modality, rasii"	entailment		山田さんによると、明日の会議は中止になったらしい。	山田さんによると、明日の会議は中止になったそうだ。															
Mod469					《「らしい」：伝聞の「らしい」：「そうだ」への言い換え》		yes	"modality, rasii"	entailment		近所の人の話では、太郎はここしばらく姿を見せていないらしい。	近所の人の話では、太郎はここしばらく姿を見せていないそうだ。															
Mod470					《「らしい」：伝聞の「らしい」：「そうだ」への言い換え》		yes	"modality, rasii"	entailment		同級生の話では、花子は相当なワルだったらしい。	同級生の話では、花子は相当なワルだったそうだ。															
Mod471					《「らしい」：伝聞の「らしい」：「そうだ」への言い換え》		yes	"modality, rasii"	entailment		天気予報によれば、明日は雪が降るらしい。	天気予報によれば、明日は雪が降るそうだ。															
Mod472					《「らしい」：伝聞の「らしい」：「という」への言い換え》		yes	"modality, rasii"	entailment		新聞によると、あの事件の犯人が捕まったらしい。	新聞によると、あの事件の犯人が捕まったという。															
Mod473					《「らしい」：伝聞の「らしい」：「という」への言い換え》		yes	"modality, rasii"	entailment		山田さんによると、明日の会議は中止になったらしい。	山田さんによると、明日の会議は中止になったという。															
Mod474					《「らしい」：伝聞の「らしい」：「という」への言い換え》		yes	"modality, rasii"	entailment		近所の人の話では、太郎はここしばらく姿を見せていないらしい。	近所の人の話では、太郎はここしばらく姿を見せていないという。															
Mod475					《「らしい」：伝聞の「らしい」：「という」への言い換え》		yes	"modality, rasii"	entailment		同級生の話では、花子は相当なワルだったらしい。	同級生の話では、花子は相当なワルだったという。															
Mod476					《「らしい」：伝聞の「らしい」：「という」への言い換え》		yes	"modality, rasii"	entailment		天気予報によれば、明日は雪が降るらしい。	天気予報によれば、明日は雪が降るという。															
Mod477					《「らしい」：伝聞の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		新聞によると、あの事件の犯人が捕まったらしい。	新聞によると、あの事件の犯人が捕まったようだ。															
Mod478					《「らしい」：伝聞の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		山田さんによると、明日の会議は中止になったらしい。	山田さんによると、明日の会議は中止になったようだ。															
Mod479					《「らしい」：伝聞の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		近所の人の話では、太郎はここしばらく姿を見せていないらしい。	近所の人の話では、太郎はここしばらく姿を見せていないようだ。															
Mod480					《「らしい」：伝聞の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		同級生の話では、花子は相当なワルだったらしい。	同級生の話では、花子は相当なワルだったようだ。															
Mod481					《「らしい」：伝聞の「らしい」：「ようだ」への言い換え》		yes	"modality, rasii"	entailment		天気予報によれば、明日は雪が降るらしい。	天気予報によれば、明日は雪が降るようだ。															
Mod482					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		あの人はとても男らしい。	あの人は男だ。															
Mod483					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		花子は教師らしく振舞っている。	花子は教師だ。															
Mod484					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		最近まで雪が降っていたのに、今はすっかり春らしくなった。	今は春だ。															
Mod485					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		太郎はいかにも優等生らしい発言をする。	太郎は優等生だ。															
Mod486					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		山田選手の戦いぶりは実にチャンピオンらしかった。	山田選手はチャンピオンだ。															
Mod487					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		太郎は全然子供らしくない。	太郎は子供だ。															
Mod488					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		ここ数日は夏らしくない天気が続いている。	ここ数日は夏だ。															
Mod489					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		花子は母親らしくない振る舞いをする。	花子は母親だ。															
Mod490					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		あの人は学者らしくない。	あの人は学者だ。															
Mod491					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		せっかく旅行に来たのだが、ここはあまり観光地らしくない。	ここは観光地だ。															
Mod492					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		二度寝して遅刻するなど、実に太郎らしい。	太郎は普段、よく二度寝して遅刻する。															
Mod493					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		ケーキとジュースが大好きだなんて、実に子供らしい。	子供は普通、ケーキとジュースが大好きだ。															
Mod494					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		事件の裏の裏まで読んでいるとは、いかにも名探偵らしい。	名探偵は普通、事件の裏の裏まで読んでいる。															
Mod495					《「らしい」：典型的特徴の「らしい」：「らしい」に伴う前提》		yes	"modality, rasii"	presupposition		金木犀の香りが漂ってきて、とても秋らしい。	秋は普通、金木犀の香りが漂ってくる。															
Mod496					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		yes	"modality, rasii"	presupposition		恋人の誕生日を忘れるなんて、いかにも花子らしい。	花子は普段、よく恋人の誕生日を忘れる。															
Mod497					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		no	"modality, rasii"	presupposition		無理をして他人に合わせるなんて、花子らしくない。	花子は普段、よく無理をして他人に合わせる。															
Mod498					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		no	"modality, rasii"	presupposition		弱音を吐くなんて、君らしくない。	君は普段、よく弱音を吐く。															
Mod499					《「らしい」：典型的特徴の「らしい」：「らしくない」に伴う前提》		no	"modality, rasii"	presupposition		愚痴を言うなんて、男らしくない。	男は普段、よく愚痴を言う。															
